country_code,date,tmax_c,tmean_c,threshold_p90_c,anomaly_c,is_hot_day,heatwave_id,heatwave_day,heatwave_length
NL,2026-05-31,22.78,18.99,24.46,-1.68,False,,,
NL,2026-06-01,22.31,18.57,24.46,-2.15,False,,,
NL,2026-06-02,20.05,16.98,24.74,-4.69,False,,,
NL,2026-06-03,18.33,15.54,24.59,-6.26,False,,,
NL,2026-06-04,17.39,15.11,24.59,-7.2,False,,,
NL,2026-06-05,17.97,15.16,24.91,-6.94,False,,,
NL,2026-06-06,18.19,14.93,24.91,-6.72,False,,,
NL,2026-06-07,17.93,15.35,24.91,-6.98,False,,,
NL,2026-06-08,20.17,15.35,24.92,-4.75,False,,,
NL,2026-06-09,16.51,13.52,25.18,-8.67,False,,,
NL,2026-06-10,16.08,12.95,25.19,-9.11,False,,,
NL,2026-06-11,16.09,12.94,25.78,-9.69,False,,,
NL,2026-06-12,19.0,16.65,26.22,-7.22,False,,,
NL,2026-06-13,16.49,15.19,26.22,-9.73,False,,,
NL,2026-06-14,16.17,14.41,26.29,-10.12,False,,,
NL,2026-06-15,17.02,14.55,26.26,-9.24,False,,,
NL,2026-06-16,21.6,17.07,26.42,-4.82,False,,,
NL,2026-06-17,23.01,19.03,26.42,-3.41,False,,,
NL,2026-06-18,26.75,21.52,27.31,-0.56,False,,,
NL,2026-06-19,32.2,24.34,27.37,4.83,True,,,
NL,2026-06-20,25.02,22.05,27.31,-2.29,False,,,
NL,2026-06-21,26.85,22.75,26.67,0.18,True,,,
NL,2026-06-22,25.52,20.98,26.67,-1.15,False,,,
NL,2026-06-23,27.84,22.6,27.31,0.53,True,NL-2026-06-23,1,5
NL,2026-06-24,34.11,27.33,27.39,6.72,True,NL-2026-06-23,2,5
NL,2026-06-25,30.92,26.19,27.39,3.53,True,NL-2026-06-23,3,5
NL,2026-06-26,36.0,28.26,27.31,8.69,True,NL-2026-06-23,4,5
NL,2026-06-27,30.2,25.0,27.31,2.89,True,NL-2026-06-23,5,5
NL,2026-06-28,26.25,22.84,27.21,-0.96,False,,,
NL,2026-06-29,22.43,19.61,26.43,-4.0,False,,,
NL,2026-06-30,21.09,17.59,26.63,-5.54,False,,,
NL,2026-07-01,23.07,18.96,26.34,-3.27,False,,,
NL,2026-07-02,20.75,18.18,26.31,-5.56,False,,,
NL,2026-07-03,19.48,16.96,25.49,-6.01,False,,,
NL,2026-07-04,22.27,19.21,25.23,-2.96,False,,,
NL,2026-07-05,20.61,18.94,25.34,-4.73,False,,,
NL,2026-07-06,25.53,21.61,25.18,0.35,True,,,
NL,2026-07-07,23.73,20.65,24.89,-1.16,False,,,
NL,2026-07-08,22.45,19.88,24.75,-2.3,False,,,
NL,2026-07-09,25.55,20.86,24.51,1.04,True,NL-2026-07-09,1,4
NL,2026-07-10,27.07,21.85,24.38,2.69,True,NL-2026-07-09,2,4
NL,2026-07-11,27.29,21.91,24.59,2.7,True,NL-2026-07-09,3,4
NL,2026-07-12,26.84,21.45,25.12,1.71,True,NL-2026-07-09,4,4
NL,2026-07-13,26.05,21.1,26.27,-0.22,False,,,
NL,2026-07-14,28.94,23.53,25.91,3.03,True,,,
NL,2026-07-15,28.03,23.53,25.37,2.66,True,,,
NL,2026-07-16,25.66,22.0,26.27,-0.61,False,,,
NL,2026-07-17,23.32,19.66,26.28,-2.96,False,,,
NL,2026-07-18,19.36,17.47,26.71,-7.35,False,,,
NL,2026-07-19,19.6,16.98,27.79,-8.19,False,,,
NL,2026-07-20,19.99,17.09,28.07,-8.08,False,,,
NL,2026-07-21,21.0,17.07,28.07,-7.07,False,,,
NL,2026-07-22,19.86,17.28,28.07,-8.21,False,,,
NL,2026-07-23,20.01,17.62,28.07,-8.06,False,,,
NL,2026-07-24,23.91,19.47,28.23,-4.32,False,,,
NL,2026-07-25,24.34,20.61,28.23,-3.89,False,,,
NL,2026-07-26,21.72,19.38,27.94,-6.22,False,,,
NL,2026-07-27,20.48,18.36,26.86,-6.38,False,,,
NL,2026-07-28,26.62,21.63,26.47,0.15,True,,,
NL,2026-07-29,31.99,26.35,26.48,5.51,True,,,
NL,2026-07-30,26.01,22.94,26.86,-0.85,False,,,
NL,2026-07-31,23.51,20.16,26.86,-3.35,False,,,
NL,2026-08-01,23.4,19.12,26.5,-3.1,False,,,
NL,2026-08-02,26.21,21.26,26.45,-0.24,False,,,
NL,2026-08-03,31.54,24.33,26.45,5.09,True,,,
NL,2026-08-04,32.25,25.21,26.5,5.75,True,,,
NL,2026-08-05,24.85,22.39,27.19,-2.34,False,,,
NL,2026-08-06,20.85,18.79,28.03,-7.18,False,,,
NL,2026-08-07,21.68,18.02,29.31,-7.63,False,,,
NL,2026-08-08,24.94,19.59,28.48,-3.54,False,,,
NL,2026-08-09,29.17,22.84,28.48,0.69,True,,,
NL,2026-08-10,23.02,20.35,28.48,-5.46,False,,,
NL,2026-08-11,22.79,18.05,28.0,-5.21,False,,,
NL,2026-08-12,27.93,21.1,28.0,-0.07,False,,,
NL,2026-08-13,32.34,25.48,28.0,4.34,True,,,
NL,2026-08-14,34.43,26.22,27.71,6.72,True,,,
NL,2026-08-15,24.4,20.92,26.81,-2.41,False,,,
NL,2026-08-16,23.37,19.18,26.38,-3.01,False,,,
NO,2021-01-01,0.29,-1.12,5.79,-5.5,False,,,
NO,2021-01-02,0.78,-0.49,5.69,-4.91,False,,,
NO,2021-01-03,-0.57,-3.1,5.69,-6.26,False,,,
NO,2021-01-04,-3.21,-4.65,5.79,-9.0,False,,,
NO,2021-01-05,-2.67,-4.61,5.81,-8.48,False,,,
NO,2021-01-06,-4.68,-6.22,5.81,-10.49,False,,,
NO,2021-01-07,-3.99,-5.4,5.81,-9.8,False,,,
NO,2021-01-08,-3.24,-5.16,5.58,-8.82,False,,,
NO,2021-01-09,-0.12,-3.91,5.35,-5.47,False,,,
NO,2021-01-10,0.55,-2.39,5.35,-4.8,False,,,
NO,2021-01-11,-2.53,-4.86,5.23,-7.76,False,,,
NO,2021-01-12,-2.22,-4.18,5.23,-7.45,False,,,
NO,2021-01-13,-1.37,-4.98,5.26,-6.63,False,,,
NO,2021-01-14,-6.02,-8.89,5.46,-11.48,False,,,
NO,2021-01-15,-6.97,-9.83,5.26,-12.23,False,,,
NO,2021-01-16,-5.12,-7.52,5.23,-10.35,False,,,
NO,2021-01-17,-2.26,-4.55,5.25,-7.51,False,,,
NO,2021-01-18,-0.09,-2.04,5.3,-5.39,False,,,
NO,2021-01-19,0.31,-1.05,5.26,-4.95,False,,,
NO,2021-01-20,1.61,0.35,5.24,-3.63,False,,,
NO,2021-01-21,4.27,2.57,5.24,-0.97,False,,,
NO,2021-01-22,4.06,2.51,5.26,-1.2,False,,,
NO,2021-01-23,2.57,0.85,5.26,-2.69,False,,,
NO,2021-01-24,1.23,-0.51,5.24,-4.01,False,,,
NO,2021-01-25,-1.58,-4.58,5.15,-6.73,False,,,
NO,2021-01-26,-2.66,-5.17,5.15,-7.81,False,,,
NO,2021-01-27,-2.58,-6.49,5.08,-7.66,False,,,
NO,2021-01-28,-4.33,-7.48,5.0,-9.33,False,,,
NO,2021-01-29,-4.85,-7.43,5.0,-9.85,False,,,
NO,2021-01-30,-3.97,-6.23,5.0,-8.97,False,,,
NO,2021-01-31,-3.63,-6.11,5.02,-8.65,False,,,
NO,2021-02-01,-5.08,-9.31,5.07,-10.15,False,,,
NO,2021-02-02,-5.91,-10.16,5.07,-10.98,False,,,
NO,2021-02-03,-6.6,-10.81,5.07,-11.67,False,,,
NO,2021-02-04,-8.01,-11.67,5.07,-13.08,False,,,
NO,2021-02-05,-6.56,-10.7,5.07,-11.63,False,,,
NO,2021-02-06,-5.57,-10.36,5.07,-10.64,False,,,
NO,2021-02-07,-5.87,-10.55,5.1,-10.97,False,,,
NO,2021-02-08,-4.94,-9.67,5.13,-10.07,False,,,
NO,2021-02-09,-4.53,-9.14,5.27,-9.8,False,,,
NO,2021-02-10,-3.84,-8.91,5.27,-9.11,False,,,
NO,2021-02-11,-5.92,-10.92,5.53,-11.45,False,,,
NO,2021-02-12,-3.08,-9.74,5.61,-8.69,False,,,
NO,2021-02-13,-3.06,-8.17,5.64,-8.7,False,,,
NO,2021-02-14,-2.36,-6.35,5.7,-8.06,False,,,
NO,2021-02-15,-0.45,-3.56,5.91,-6.36,False,,,
NO,2021-02-16,0.94,-1.01,6.07,-5.13,False,,,
NO,2021-02-17,0.01,-1.18,6.2,-6.19,False,,,
NO,2021-02-18,2.1,-0.3,6.3,-4.2,False,,,
NO,2021-02-19,3.51,1.63,6.37,-2.86,False,,,
NO,2021-02-20,5.16,3.58,6.41,-1.25,False,,,
NO,2021-02-21,6.37,4.22,6.39,-0.02,False,,,
NO,2021-02-22,5.59,3.65,6.63,-1.04,False,,,
NO,2021-02-23,6.08,3.68,6.96,-0.88,False,,,
NO,2021-02-24,8.18,5.98,6.96,1.22,True,,,
NO,2021-02-25,6.95,4.71,7.01,-0.06,False,,,
NO,2021-02-26,9.47,4.89,7.05,2.42,True,,,
NO,2021-02-27,7.28,4.0,7.18,0.1,True,,,
NO,2021-02-28,9.38,4.93,7.24,2.14,True,,,
NO,2021-03-01,7.41,3.67,7.28,0.13,True,,,
NO,2021-03-02,8.17,4.33,7.38,0.79,True,,,
NO,2021-03-03,5.87,1.68,7.58,-1.71,False,,,
NO,2021-03-04,3.94,0.59,7.61,-3.67,False,,,
NO,2021-03-05,3.42,0.4,7.67,-4.25,False,,,
NO,2021-03-06,5.93,2.68,7.67,-1.74,False,,,
NO,2021-03-07,4.08,0.55,8.04,-3.96,False,,,
NO,2021-03-08,3.04,-0.6,8.08,-5.04,False,,,
NO,2021-03-09,5.8,1.24,8.14,-2.34,False,,,
NO,2021-03-10,0.98,-0.26,8.15,-7.17,False,,,
NO,2021-03-11,2.76,1.58,8.22,-5.46,False,,,
NO,2021-03-12,5.44,1.83,8.34,-2.9,False,,,
NO,2021-03-13,4.63,0.03,8.53,-3.9,False,,,
NO,2021-03-14,4.15,-0.14,8.77,-4.62,False,,,
NO,2021-03-15,6.41,1.62,8.84,-2.43,False,,,
NO,2021-03-16,4.57,0.18,9.07,-4.5,False,,,
NO,2021-03-17,4.84,0.81,9.27,-4.43,False,,,
NO,2021-03-18,6.63,2.6,9.63,-3.0,False,,,
NO,2021-03-19,4.3,1.75,9.69,-5.39,False,,,
NO,2021-03-20,8.13,3.85,9.97,-1.84,False,,,
NO,2021-03-21,6.07,2.97,10.13,-4.06,False,,,
NO,2021-03-22,9.92,5.13,10.21,-0.29,False,,,
NO,2021-03-23,10.9,6.12,10.41,0.49,True,,,
NO,2021-03-24,9.97,5.64,10.41,-0.44,False,,,
NO,2021-03-25,8.23,4.38,10.65,-2.42,False,,,
NO,2021-03-26,7.6,5.04,10.88,-3.28,False,,,
NO,2021-03-27,6.37,4.1,10.99,-4.62,False,,,
NO,2021-03-28,7.78,4.09,11.09,-3.31,False,,,
NO,2021-03-29,11.66,7.39,11.2,0.46,True,,,
NO,2021-03-30,13.53,9.52,11.29,2.24,True,,,
NO,2021-03-31,8.39,5.55,11.69,-3.3,False,,,
NO,2021-04-01,7.54,3.52,11.92,-4.38,False,,,
NO,2021-04-02,8.1,4.51,11.99,-3.89,False,,,
NO,2021-04-03,7.32,3.77,11.99,-4.67,False,,,
NO,2021-04-04,9.24,4.76,12.03,-2.79,False,,,
NO,2021-04-05,5.41,1.44,12.11,-6.7,False,,,
NO,2021-04-06,6.39,2.7,12.3,-5.91,False,,,
NO,2021-04-07,5.57,2.45,12.44,-6.87,False,,,
NO,2021-04-08,5.52,2.07,12.99,-7.47,False,,,
NO,2021-04-09,6.87,3.62,12.99,-6.12,False,,,
NO,2021-04-10,6.24,2.5,13.21,-6.97,False,,,
NO,2021-04-11,7.25,2.35,13.63,-6.38,False,,,
NO,2021-04-12,4.79,2.42,14.09,-9.3,False,,,
NO,2021-04-13,6.05,2.9,14.81,-8.76,False,,,
NO,2021-04-14,8.13,3.73,15.61,-7.48,False,,,
NO,2021-04-15,9.97,4.92,16.25,-6.28,False,,,
NO,2021-04-16,11.82,6.19,16.37,-4.55,False,,,
NO,2021-04-17,14.02,7.65,16.39,-2.37,False,,,
NO,2021-04-18,16.42,8.92,16.42,0.0,True,,,
NO,2021-04-19,16.51,9.49,16.53,-0.02,False,,,
NO,2021-04-20,14.52,8.46,16.84,-2.32,False,,,
NO,2021-04-21,8.09,5.44,17.03,-8.94,False,,,
NO,2021-04-22,8.79,5.15,17.25,-8.46,False,,,
NO,2021-04-23,8.58,4.56,17.35,-8.77,False,,,
NO,2021-04-24,7.38,3.72,17.38,-10.0,False,,,
NO,2021-04-25,7.94,3.9,17.64,-9.7,False,,,
NO,2021-04-26,9.09,4.92,17.82,-8.73,False,,,
NO,2021-04-27,9.75,5.11,17.88,-8.13,False,,,
NO,2021-04-28,9.29,5.06,17.88,-8.59,False,,,
NO,2021-04-29,9.91,5.57,17.82,-7.91,False,,,
NO,2021-04-30,9.84,5.92,17.1,-7.26,False,,,
NO,2021-05-01,9.74,5.95,17.64,-7.9,False,,,
NO,2021-05-02,10.53,6.21,17.83,-7.3,False,,,
NO,2021-05-03,9.56,5.58,18.02,-8.46,False,,,
NO,2021-05-04,9.14,5.76,18.01,-8.87,False,,,
NO,2021-05-05,9.14,5.1,18.16,-9.02,False,,,
NO,2021-05-06,9.1,5.42,18.3,-9.2,False,,,
NO,2021-05-07,10.11,5.57,18.67,-8.56,False,,,
NO,2021-05-08,11.13,6.37,18.94,-7.81,False,,,
NO,2021-05-09,9.18,6.78,19.76,-10.58,False,,,
NO,2021-05-10,15.0,10.12,19.93,-4.93,False,,,
NO,2021-05-11,14.6,10.94,20.14,-5.54,False,,,
NO,2021-05-12,13.34,10.08,20.24,-6.9,False,,,
NO,2021-05-13,16.94,11.95,20.52,-3.58,False,,,
NO,2021-05-14,18.66,13.56,20.91,-2.25,False,,,
NO,2021-05-15,14.04,11.51,21.06,-7.02,False,,,
NO,2021-05-16,12.72,9.98,21.33,-8.61,False,,,
NO,2021-05-17,11.54,9.27,21.33,-9.79,False,,,
NO,2021-05-18,12.39,9.54,21.75,-9.36,False,,,
NO,2021-05-19,12.87,9.76,21.94,-9.07,False,,,
NO,2021-05-20,12.86,9.2,21.99,-9.13,False,,,
NO,2021-05-21,13.43,9.46,22.27,-8.84,False,,,
NO,2021-05-22,14.18,10.4,22.28,-8.1,False,,,
NO,2021-05-23,14.7,10.89,22.24,-7.54,False,,,
NO,2021-05-24,14.78,10.9,22.85,-8.07,False,,,
NO,2021-05-25,15.57,12.22,23.03,-7.46,False,,,
NO,2021-05-26,14.5,11.67,23.22,-8.72,False,,,
NO,2021-05-27,16.2,12.2,23.77,-7.57,False,,,
NO,2021-05-28,18.99,13.32,23.77,-4.78,False,,,
NO,2021-05-29,20.6,14.91,23.77,-3.17,False,,,
NO,2021-05-30,21.91,15.48,23.77,-1.86,False,,,
NO,2021-05-31,22.67,15.79,23.58,-0.91,False,,,
NO,2021-06-01,23.97,17.2,23.74,0.23,True,,,
NO,2021-06-02,23.2,17.54,23.58,-0.38,False,,,
NO,2021-06-03,23.81,18.6,23.32,0.49,True,,,
NO,2021-06-04,23.17,18.46,23.3,-0.13,False,,,
NO,2021-06-05,23.29,19.05,23.3,-0.01,False,,,
NO,2021-06-06,21.87,17.48,23.35,-1.48,False,,,
NO,2021-06-07,21.13,16.13,23.58,-2.45,False,,,
NO,2021-06-08,21.18,16.65,23.58,-2.4,False,,,
NO,2021-06-09,22.03,17.03,23.35,-1.32,False,,,
NO,2021-06-10,21.41,17.27,23.35,-1.94,False,,,
NO,2021-06-11,21.08,16.56,23.3,-2.22,False,,,
NO,2021-06-12,18.09,14.9,23.55,-5.46,False,,,
NO,2021-06-13,17.45,14.28,23.74,-6.29,False,,,
NO,2021-06-14,15.92,13.52,23.55,-7.63,False,,,
NO,2021-06-15,17.08,13.23,23.55,-6.47,False,,,
NO,2021-06-16,18.57,13.97,23.45,-4.88,False,,,
NO,2021-06-17,21.36,16.76,23.56,-2.2,False,,,
NO,2021-06-18,18.51,15.86,24.0,-5.49,False,,,
NO,2021-06-19,19.05,15.41,25.14,-6.09,False,,,
NO,2021-06-20,18.17,14.93,25.45,-7.28,False,,,
NO,2021-06-21,15.87,13.83,25.14,-9.27,False,,,
NO,2021-06-22,16.32,13.7,24.4,-8.08,False,,,
NO,2021-06-23,20.16,15.11,24.31,-4.15,False,,,
NO,2021-06-24,19.7,15.11,24.31,-4.61,False,,,
NO,2021-06-25,19.29,15.2,24.33,-5.04,False,,,
NO,2021-06-26,21.43,16.45,24.45,-3.02,False,,,
NO,2021-06-27,18.03,15.38,24.45,-6.42,False,,,
NO,2021-06-28,19.32,15.72,24.52,-5.2,False,,,
NO,2021-06-29,19.12,15.72,24.52,-5.4,False,,,
NO,2021-06-30,21.78,17.48,24.52,-2.74,False,,,
NO,2021-07-01,23.46,18.74,24.52,-1.06,False,,,
NO,2021-07-02,26.78,21.15,24.52,2.26,True,,,
NO,2021-07-03,26.13,20.81,24.51,1.62,True,,,
NO,2021-07-04,23.03,19.81,24.52,-1.49,False,,,
NO,2021-07-05,24.76,20.49,24.52,0.24,True,,,
NO,2021-07-06,22.07,18.53,24.53,-2.46,False,,,
NO,2021-07-07,20.35,17.21,24.53,-4.18,False,,,
NO,2021-07-08,19.95,17.02,24.68,-4.73,False,,,
NO,2021-07-09,22.24,18.1,24.76,-2.52,False,,,
NO,2021-07-10,19.04,16.93,24.76,-5.72,False,,,
NO,2021-07-11,20.47,17.24,24.76,-4.29,False,,,
NO,2021-07-12,21.72,18.02,24.76,-3.04,False,,,
NO,2021-07-13,24.46,19.87,25.41,-0.95,False,,,
NO,2021-07-14,23.16,19.39,25.76,-2.6,False,,,
NO,2021-07-15,22.88,19.05,25.98,-3.1,False,,,
NO,2021-07-16,22.94,18.84,26.55,-3.61,False,,,
NO,2021-07-17,22.73,18.72,26.65,-3.92,False,,,
NO,2021-07-18,18.67,16.03,26.65,-7.98,False,,,
NO,2021-07-19,19.43,15.67,27.31,-7.88,False,,,
NO,2021-07-20,20.53,16.74,27.53,-7.0,False,,,
NO,2021-07-21,20.92,16.28,27.57,-6.65,False,,,
NO,2021-07-22,22.94,17.8,27.61,-4.67,False,,,
NO,2021-07-23,23.7,18.71,27.61,-3.91,False,,,
NO,2021-07-24,25.24,20.09,27.61,-2.37,False,,,
NO,2021-07-25,26.07,21.34,27.55,-1.48,False,,,
NO,2021-07-26,26.53,21.15,27.35,-0.82,False,,,
NO,2021-07-27,21.21,18.88,26.72,-5.51,False,,,
NO,2021-07-28,21.46,18.45,26.56,-5.1,False,,,
NO,2021-07-29,18.92,16.26,26.12,-7.2,False,,,
NO,2021-07-30,20.8,16.9,25.46,-4.66,False,,,
NO,2021-07-31,18.46,15.85,25.15,-6.69,False,,,
NO,2021-08-01,16.6,14.34,24.4,-7.8,False,,,
NO,2021-08-02,17.02,14.0,23.43,-6.41,False,,,
NO,2021-08-03,16.94,13.28,22.93,-5.99,False,,,
NO,2021-08-04,18.56,14.16,22.73,-4.17,False,,,
NO,2021-08-05,18.83,15.23,22.66,-3.83,False,,,
NO,2021-08-06,22.17,17.42,22.58,-0.41,False,,,
NO,2021-08-07,21.51,17.14,22.73,-1.22,False,,,
NO,2021-08-08,20.13,16.33,22.73,-2.6,False,,,
NO,2021-08-09,20.44,16.71,22.68,-2.24,False,,,
NO,2021-08-10,20.52,16.68,22.51,-1.99,False,,,
NO,2021-08-11,20.85,16.18,22.51,-1.66,False,,,
NO,2021-08-12,19.89,16.55,22.7,-2.81,False,,,
NO,2021-08-13,19.07,15.92,22.91,-3.84,False,,,
NO,2021-08-14,17.77,14.78,22.93,-5.16,False,,,
NO,2021-08-15,17.57,14.37,22.93,-5.36,False,,,
NO,2021-08-16,18.17,14.25,22.93,-4.76,False,,,
NO,2021-08-17,17.94,15.05,22.97,-5.03,False,,,
NO,2021-08-18,18.09,14.67,22.97,-4.88,False,,,
NO,2021-08-19,17.68,14.35,22.93,-5.25,False,,,
NO,2021-08-20,17.47,13.84,22.71,-5.24,False,,,
NO,2021-08-21,17.6,13.77,22.63,-5.03,False,,,
NO,2021-08-22,18.38,14.04,22.25,-3.87,False,,,
NO,2021-08-23,19.42,14.42,21.91,-2.49,False,,,
NO,2021-08-24,18.67,14.58,21.84,-3.17,False,,,
NO,2021-08-25,19.22,15.92,21.38,-2.16,False,,,
NO,2021-08-26,18.11,14.63,21.2,-3.09,False,,,
NO,2021-08-27,18.09,14.81,20.67,-2.58,False,,,
NO,2021-08-28,20.11,15.87,20.54,-0.43,False,,,
NO,2021-08-29,22.53,16.57,20.37,2.16,True,NO-2021-08-29,1,5
NO,2021-08-30,21.36,16.02,20.37,0.99,True,NO-2021-08-29,2,5
NO,2021-08-31,20.66,15.7,20.37,0.29,True,NO-2021-08-29,3,5
NO,2021-09-01,20.8,15.75,20.43,0.37,True,NO-2021-08-29,4,5
NO,2021-09-02,20.9,15.81,20.37,0.53,True,NO-2021-08-29,5,5
NO,2021-09-03,15.94,13.76,20.37,-4.43,False,,,
NO,2021-09-04,14.78,11.37,20.31,-5.53,False,,,
NO,2021-09-05,17.83,13.13,20.27,-2.44,False,,,
NO,2021-09-06,18.17,13.88,20.27,-2.1,False,,,
NO,2021-09-07,19.5,15.3,20.19,-0.69,False,,,
NO,2021-09-08,22.01,17.11,20.19,1.82,True,,,
NO,2021-09-09,21.69,16.67,20.19,1.5,True,,,
NO,2021-09-10,19.92,15.87,20.15,-0.23,False,,,
NO,2021-09-11,17.52,15.3,20.15,-2.63,False,,,
NO,2021-09-12,16.78,14.2,19.86,-3.08,False,,,
NO,2021-09-13,15.19,11.54,19.54,-4.35,False,,,
NO,2021-09-14,15.92,11.52,19.51,-3.59,False,,,
NO,2021-09-15,17.04,12.21,18.96,-1.92,False,,,
NO,2021-09-16,13.35,11.5,18.69,-5.34,False,,,
NO,2021-09-17,13.64,11.12,18.41,-4.77,False,,,
NO,2021-09-18,14.09,11.17,18.27,-4.18,False,,,
NO,2021-09-19,13.9,10.92,18.18,-4.28,False,,,
NO,2021-09-20,11.79,9.96,18.18,-6.39,False,,,
NO,2021-09-21,14.95,11.64,18.14,-3.19,False,,,
NO,2021-09-22,16.67,12.89,17.35,-0.68,False,,,
NO,2021-09-23,12.87,10.78,17.17,-4.3,False,,,
NO,2021-09-24,12.48,10.29,17.09,-4.61,False,,,
NO,2021-09-25,14.93,11.61,17.0,-2.07,False,,,
NO,2021-09-26,16.28,12.51,16.64,-0.36,False,,,
NO,2021-09-27,17.08,13.93,16.21,0.87,True,,,
NO,2021-09-28,15.53,12.48,16.15,-0.62,False,,,
NO,2021-09-29,14.37,11.64,16.02,-1.65,False,,,
NO,2021-09-30,12.73,11.22,15.99,-3.26,False,,,
NO,2021-10-01,13.95,11.61,15.99,-2.04,False,,,
NO,2021-10-02,13.48,11.54,15.84,-2.36,False,,,
NO,2021-10-03,14.08,12.36,15.72,-1.64,False,,,
NO,2021-10-04,13.45,11.75,15.39,-1.94,False,,,
NO,2021-10-05,13.44,11.27,15.34,-1.9,False,,,
NO,2021-10-06,12.65,10.24,14.54,-1.89,False,,,
NO,2021-10-07,12.77,10.58,14.3,-1.53,False,,,
NO,2021-10-08,14.23,12.79,14.14,0.09,True,,,
NO,2021-10-09,14.18,12.43,14.09,0.09,True,,,
NO,2021-10-10,12.28,10.47,13.79,-1.51,False,,,
NO,2021-10-11,10.55,7.52,13.48,-2.93,False,,,
NO,2021-10-12,10.45,6.13,13.41,-2.96,False,,,
NO,2021-10-13,8.26,5.22,13.23,-4.97,False,,,
NO,2021-10-14,11.86,9.27,13.23,-1.37,False,,,
NO,2021-10-15,9.82,7.34,13.08,-3.26,False,,,
NO,2021-10-16,9.58,6.48,12.74,-3.16,False,,,
NO,2021-10-17,7.7,4.61,12.6,-4.9,False,,,
NO,2021-10-18,7.29,3.17,12.3,-5.01,False,,,
NO,2021-10-19,5.96,4.74,12.06,-6.1,False,,,
NO,2021-10-20,12.04,8.62,12.06,-0.02,False,,,
NO,2021-10-21,8.11,5.67,12.06,-3.95,False,,,
NO,2021-10-22,7.62,4.98,12.04,-4.42,False,,,
NO,2021-10-23,8.39,5.39,11.82,-3.43,False,,,
NO,2021-10-24,10.56,8.46,11.79,-1.23,False,,,
NO,2021-10-25,10.46,9.1,11.71,-1.25,False,,,
NO,2021-10-26,9.67,7.15,11.71,-2.04,False,,,
NO,2021-10-27,12.35,9.87,11.66,0.69,True,,,
NO,2021-10-28,12.21,11.28,11.64,0.57,True,,,
NO,2021-10-29,12.18,10.91,11.64,0.54,True,,,
NO,2021-10-30,11.66,10.24,11.64,0.02,True,,,
NO,2021-10-31,10.48,8.79,11.62,-1.14,False,,,
NO,2021-11-01,11.61,9.37,11.61,-0.0,False,,,
NO,2021-11-02,9.96,8.58,11.61,-1.65,False,,,
NO,2021-11-03,7.78,5.92,11.43,-3.65,False,,,
NO,2021-11-04,6.8,4.22,11.3,-4.5,False,,,
NO,2021-11-05,5.81,3.89,11.26,-5.45,False,,,
NO,2021-11-06,6.22,3.5,11.06,-4.84,False,,,
NO,2021-11-07,5.01,3.6,10.85,-5.84,False,,,
NO,2021-11-08,3.95,2.77,10.85,-6.9,False,,,
NO,2021-11-09,8.83,6.5,10.2,-1.37,False,,,
NO,2021-11-10,8.18,6.03,9.75,-1.57,False,,,
NO,2021-11-11,7.96,5.44,9.53,-1.57,False,,,
NO,2021-11-12,5.3,3.28,9.51,-4.21,False,,,
NO,2021-11-13,4.17,2.86,9.36,-5.19,False,,,
NO,2021-11-14,3.4,1.8,9.19,-5.79,False,,,
NO,2021-11-15,6.62,4.6,8.97,-2.35,False,,,
NO,2021-11-16,8.17,7.07,8.65,-0.48,False,,,
NO,2021-11-17,7.89,5.29,8.48,-0.59,False,,,
NO,2021-11-18,5.78,3.07,8.43,-2.65,False,,,
NO,2021-11-19,10.74,6.75,8.3,2.44,True,,,
NO,2021-11-20,6.24,4.9,8.08,-1.84,False,,,
NO,2021-11-21,3.57,1.32,7.89,-4.32,False,,,
NO,2021-11-22,4.56,2.17,7.42,-2.86,False,,,
NO,2021-11-23,5.09,3.34,7.23,-2.14,False,,,
NO,2021-11-24,5.85,4.22,6.93,-1.08,False,,,
NO,2021-11-25,2.56,0.07,6.76,-4.2,False,,,
NO,2021-11-26,-0.55,-2.75,6.76,-7.31,False,,,
NO,2021-11-27,-2.33,-3.98,6.49,-8.82,False,,,
NO,2021-11-28,-2.78,-4.57,6.61,-9.39,False,,,
NO,2021-11-29,-2.7,-4.9,6.61,-9.31,False,,,
NO,2021-11-30,-1.67,-3.75,6.61,-8.28,False,,,
NO,2021-12-01,-4.12,-5.91,6.61,-10.73,False,,,
NO,2021-12-02,-2.79,-5.51,6.61,-9.4,False,,,
NO,2021-12-03,-4.79,-7.16,6.49,-11.28,False,,,
NO,2021-12-04,-3.15,-4.03,6.49,-9.64,False,,,
NO,2021-12-05,-3.92,-6.04,6.43,-10.35,False,,,
NO,2021-12-06,-7.03,-8.26,5.93,-12.96,False,,,
NO,2021-12-07,-4.46,-6.72,5.9,-10.36,False,,,
NO,2021-12-08,-0.86,-3.28,5.9,-6.76,False,,,
NO,2021-12-09,0.26,-1.02,6.02,-5.76,False,,,
NO,2021-12-10,0.58,-2.01,5.9,-5.32,False,,,
NO,2021-12-11,1.63,-0.39,6.48,-4.85,False,,,
NO,2021-12-12,3.02,1.47,6.61,-3.59,False,,,
NO,2021-12-13,4.2,2.28,6.73,-2.53,False,,,
NO,2021-12-14,5.15,1.68,6.61,-1.46,False,,,
NO,2021-12-15,5.46,3.76,6.61,-1.15,False,,,
NO,2021-12-16,6.58,4.08,6.58,0.0,True,,,
